Column1,year,id,regionName,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116,Ftec0101,Ftec0102,Ftec0103,Ifa0101,Ifa0102,Ifa0104,Pop01,Pop04,Pop05,Pop30,Tpt0101,Tpt0103,Tpt0104,ccnl1s,egdp1s,hdmsp1s,hviirs1s,vl1s,panda1s,ccnl1m,egdp1m,hdmsp1m,hviirs1m,panda1m,vl1m,e1s,e1m,viirs1s,viirs1m
88,1994,630000,青海省,138.24,31.71,58.35,48.18,23.4104,41.7486,34.841,2942,15253.0,12627.0,2626.0,45.2,,,474.0,,,,1097.0,17089.0,,21354.24897,86857.43309,32571.01176,,,3885956.102,0.024837228,0.12441297,8.264821108,,3.889516581,,33328676814.44352,47748.18647660132,,
89,1994,340000,安徽省,1488.47,336.72,744.16,407.59,25.6947,41.0412,33.2642,2257,156644.0,104641.0,52003.0,399.54,,,5955.0,,,,1930.0,30876.0,,161429.3622,103172.8491,222197.2745,,,28707255.29,0.975454597,0.733921117,5.934109846,,149.2779787,,33172863103.166466,240027.80571397103,,
90,1994,540000,西藏自治区,45.84,21.1,7.92,16.82,45.9665,17.1342,36.8993,1964,64736.0,4487.0,60249.0,21.17,,,236.0,,,,,21842.0,,3536.120045,132884.4449,5967.4,,,-18973296.32,0.00249858,0.110188932,6.62256662,,-11.53688226,,50123849106.22396,41565.03186232815,,
91,1994,650000,新疆维吾尔自治区,673.68,187.69,265.38,220.61,28.3383,37.6117,34.05,3888,85832.0,42264.0,43568.0,285.48,,,1632.0,,,,2038.0,28611.0,,207852.8445,281289.941,329614.2471,,,-6338955.733,0.095789312,0.172355293,10.56354613,,-2.513958731,,103176076701.89456,63241.76673119937,,
92,1994,510000,四川省,2777.88,788.39,1166.22,823.27,29.8475,39.1109,31.0416,2481,309850.0,180430.0,129420.0,573.43,,,11214.0,,,,,,,108874.1469,126551.93,217249.4471,,,24376215.3,0.192010346,0.259498679,6.258823185,,36.99522395,,43302775016.83794,89063.12866768977,,
93,1995,110000,北京市,1394.89,72.16,645.81,789.72,4.7861,42.8344,52.3795,12690,3703513.0,1024977.0,2678536.0,864.85,,,1251.0,,,,1020.0,11811.0,11682.0,242553.5281,95237.74952,324343.3961,,,31220630.86,11.281864,5.798764568,18.84903464,,1249.68286,,33187552453.85055,2021066.4935080928,,
94,1995,500000,重庆市,1016.25,264.19,412.28,339.78,25.9966,40.5688,33.4347,3395,,,,,,,,,,,,,,32312.52858,39054.98343,76456.52941,,,9570917.51,0.338299435,0.472483404,6.791417762,,86.23147381,,12414509947.382332,150739.67465536433,,
95,1995,120000,天津市,920.11,60.8,518.55,352.62,6.5238,55.6402,37.836,9769,804358.0,406407.0,397951.0,396.55,,,942.0,,,,503.0,4243.0,3833.0,165720.8613,70854.86092,254806.498,,,-1521774.525,10.59312892,6.233524615,14.37517398,,-83.70564449,,24168885504.29468,2126273.638661246,,
96,1995,310000,上海市,2462.57,59.82,1419.41,1020.2,2.3933,56.7893,40.8173,17022,2435732.0,1296379.0,1139353.0,1597.89,,,1415.0,,,,256.0,3787.0,3787.0,194176.7529,83770.11481,252677.4353,,,-6632906.361,20.73546708,13.19648788,24.18159177,,-609.4870329,,29414800587.112083,4619585.11151364,,
97,1995,330000,浙江省,3524.79,549.96,1854.52,1153.07,15.459,52.1291,32.4119,8149,1150972.0,769242.0,381730.0,1482.62,,,4319.0,,,,938.0,34121.0,34121.0,284214.0618,189014.6822,562818.098,,,-85038110.23,2.305526592,1.872645372,8.618742764,,-593.6263144,,60477754546.9016,602059.0951881972,,
98,1995,460000,海南省,364.17,128.9,78.48,155.87,35.4852,21.605,42.9098,5063,235572.0,92323.0,143249.0,182.08,,,724.0,,,,1670.0,14808.0,8023.0,42781.88548,25475.79952,99345.45882,,,-141276914.9,0.927860793,0.763411331,6.288539474,,-2908.754689,,8486328787.822754,254829.40327376,,
99,1995,440000,广东省,5381.72,864.49,2900.22,2168.34,14.5708,48.8824,36.5468,8129,10392226.0,5657260.0,4734966.0,2315.83,,,6868.0,,,,684.0,84567.0,77883.0,722939.7884,400885.8858,1163981.898,,,-59000470.08,3.637879366,2.275419132,12.04612045,,-255.4934061,,139410069923.3954,795738.3146918454,,
100,1995,340000,安徽省,2003.58,584.12,660.09,566.45,32.2601,36.4558,31.2842,3070,200801.0,139305.0,61496.0,476.1,,,6013.0,,,,1754.0,35178.0,33893.0,174023.5602,112686.4098,380561.1137,,,39401540.02,1.051556418,0.801595929,6.610691746,,204.888353,,36205746153.94424,260065.76665467388,,
101,1995,210000,辽宁省,2793.37,392.2,1390.0,1011.2,14.0402,49.7601,36.1996,6880,1319890.0,824357.0,495533.0,865.49,,,4092.0,,,,3568.0,43434.0,42563.0,381258.2312,151879.7318,735855.2902,,,-29753731.49,1.932263428,1.053419622,7.595239324,,-129.76726,,52185261612.026375,364398.1881977639,,
102,1995,370000,山东省,5002.34,1010.13,2355.78,1587.44,20.3929,47.5593,32.0478,5701,1394352.0,816017.0,578335.0,1308.62,,,8705.0,,,,2048.0,54243.0,53024.0,730372.3215,298665.0976,1471642.976,,,72321836.23,3.717997121,1.933674462,7.39117998,,316.818674,,99851457570.59468,647185.6057911634,,
103,1995,320000,江苏省,5155.25,866.24,2715.26,1573.75,16.8031,52.6698,30.5271,7319,1630988.0,978926.0,652062.0,1764.76,,,7066.0,,,,747.0,25970.0,25385.0,542479.2431,327825.0646,1011983.984,,,22513011.26,4.37925729,3.237837733,8.748520863,,156.3976123,,105721825068.20024,1051948.8942853846,,
104,1995,230000,黑龙江省,2014.53,371.2,1048.6,571.6,18.6402,52.6564,28.7034,5402,238645.0,116640.0,122005.0,517.62,,,3701.0,,,,4943.0,48819.0,45449.0,376007.4417,185226.4314,780809.8706,,,47610676.44,0.556907587,0.409256408,7.494043052,,60.71133313,,65240440306.096985,145078.0161490423,,
105,1995,510000,四川省,3534.0,662.46,980.91,799.84,27.1143,40.1484,32.7373,3043,347996.0,226951.0,121045.0,901.42,,,11325.0,,,,2881.0,100724.0,94490.0,103733.0205,135516.3856,249724.1412,,,29339500.76,0.18294346,0.277880575,6.829021525,,44.52788868,,45762141257.82278,94044.99144311703,,
106,1995,140000,山西省,1092.48,168.69,494.45,412.89,15.6771,45.9513,38.3716,3515,140228.0,114255.0,25973.0,270.64,,,3077.0,,,,2435.0,33644.0,28112.0,506470.9373,172681.6355,850084.5647,,,79081143.07,2.555077593,1.099526352,9.848020924,,343.322898,,60778773580.07864,388961.9809947913,,
107,1995,650000,新疆维吾尔自治区,825.11,240.71,283.97,290.17,29.5404,34.8494,35.6102,4701,117146.0,59211.0,57935.0,331.97,,,1661.0,,,,1343.0,30298.0,27982.0,206653.6024,303675.7308,358135.3373,,,-4147084.478,0.095236639,0.186071778,12.63205964,,-1.64468718,,109786948036.14732,67291.05373078558,,
108,1995,540000,西藏自治区,55.98,23.48,13.24,19.39,41.8464,23.5965,34.5571,2358,21722.0,868.0,20854.0,35.13,,,240.0,,,,,22391.0,8234.0,4081.978743,141278.0449,8393.160784,,,-18561166.8,0.002884277,0.117148977,8.130621424,,-11.28628322,,52433478520.211845,43479.41691681049,,
109,1995,420000,湖北省,2391.42,619.77,780.18,709.43,29.3816,36.9862,33.6322,3671,340421.0,197968.0,142453.0,785.09,,,5772.0,,,,1693.0,48728.0,41135.0,170465.9603,102540.9046,359687.9569,,,34441614.78,0.783431601,0.549725391,7.242667307,,136.2156477,,34434751771.15138,185560.18718953108,,
110,1995,620000,甘肃省,553.35,110.65,256.83,190.28,19.8383,46.0467,34.115,2316,59952.0,36027.0,23925.0,145.76,,,2438.0,,,,2322.0,35194.0,28345.0,92282.06768,94187.97871,186525.6549,,,16496268.63,0.170724287,0.220987832,8.063547083,,26.26292381,,33469409469.20427,78618.01314816826,,
111,1995,530000,云南省,1206.68,302.69,534.78,384.68,24.767,43.7573,31.4757,3083,214784.0,125734.0,89050.0,390.45,,,3990.0,,,,1592.0,68236.0,64483.0,107792.679,119964.6644,234201.4,,,10065678.37,0.253806515,0.311744844,7.028997487,,20.39553652,,40870079186.981575,106423.23149722788,,
112,1995,520000,贵州省,630.07,227.13,232.52,176.56,35.7005,36.5477,27.7518,1826,66427.0,44269.0,22158.0,161.79,,,3508.0,,,,1423.0,32487.0,32487.0,37842.99484,51414.22634,99867.90588,,,12399322.65,0.19102686,0.290852258,6.103431094,,53.86241762,,16944151586.349417,96177.9827578949,,
113,1995,430000,湖南省,2195.7,685.3,770.67,676.16,32.1416,36.1455,31.7129,3359,203888.0,147015.0,56873.0,523.0,,,6392.0,,,,2292.0,59125.0,58191.0,80976.88063,79195.06363,198214.3176,,,21972667.24,0.337257794,0.372316667,6.589259895,,78.75186189,,26303436884.141277,124315.18871682552,,
114,1995,360000,江西省,1205.11,374.64,403.74,391.35,32.0279,34.5157,33.4564,2896,132315.0,104194.0,28121.0,282.54,,,4063.0,,,,1581.0,34915.0,34891.0,62346.55501,63394.49954,152350.7843,,,14491295.84,0.329596942,0.378324481,6.492529057,,65.92579852,,20787245563.080185,125211.44743141078,,
115,1995,640000,宁夏回族自治区,169.75,35.41,74.67,65.1,20.2123,42.6223,37.1597,3448,21963.0,16849.0,5114.0,62.17,,,513.0,,,,714.0,8554.0,8110.0,44762.04203,30715.43655,89578.03529,,,9158400.275,0.684511238,0.590337331,7.713269076,,120.5231027,,9963448355.727385,191726.4196892405,,
116,1995,450000,广西壮族自治区,1497.56,449.64,535.86,512.06,30.0248,35.7822,34.193,3304,309070.0,170198.0,138872.0,403.15,,,4543.0,,,,219.0,40904.0,39838.0,94764.72885,83918.00259,228384.4588,,,-18717029.25,0.363319018,0.35381617,6.538831459,,-61.75271903,,28709069950.56096,121812.84844079304,,
117,1995,350000,福建省,2160.52,464.82,882.34,747.74,22.1882,42.1185,35.6934,6526,1444560.0,790795.0,653765.0,683.02,,,3237.0,,,,1024.0,46574.0,42437.0,176142.5362,114843.8606,366438.6078,,,-83268091.81,1.261995779,0.954504357,7.796979881,,-513.3964342,,37462036498.72256,312122.6409732429,,
118,1995,220000,吉林省,1129.2,303.99,475.22,358.02,26.7307,41.7875,31.4818,4402,260704.0,109673.0,151031.0,320.27,,,2592.0,,,,3480.0,31321.0,26391.0,189550.8095,97758.6544,393236.5294,,,35079420.42,0.717466588,0.511654055,7.139103182,,114.2634368,,33445795792.20408,177145.75460911638,,
119,1995,150000,内蒙古自治区,832.88,260.18,308.78,288.1,30.3573,36.0278,33.6149,3772,99723.0,49968.0,49755.0,251.32,,,2284.0,,,,5073.0,44753.0,36053.0,195789.928,235389.3414,388787.6353,,,1699970.18,0.122412083,0.205339194,7.903246011,,0.914649644,,84055712684.84995,73349.5544726107,,
120,1995,130000,河北省,2849.52,631.34,1322.77,895.41,22.156,46.4208,31.4232,4444,391775.0,286561.0,105214.0,907.75,,,6437.0,,,,3228.0,51630.0,45881.0,595754.9663,221728.7863,1173296.631,,,84205695.52,2.432767577,1.181657778,7.960456817,,295.906763,,75724753458.68407,403790.6953666383,,
121,1995,410000,河南省,3002.74,762.99,1394.98,830.4,25.532,46.6803,27.7877,3297,222904.0,135745.0,87159.0,783.14,,,9100.0,,,,2136.0,49707.0,42840.0,419841.127,185309.4269,845108.0667,,,87678293.68,2.098571455,1.115951631,7.223965481,,377.1456987,,61951942680.38444,375243.57219343854,,
122,1995,610000,陕西省,1000.03,217.27,441.67,377.91,20.9548,42.5973,36.4479,2965,168287.0,126844.0,41443.0,310.18,,,3514.0,,,,1957.0,39620.0,28960.0,180136.5389,119084.4655,381822.8745,,,40961850.51,0.714235696,0.578107388,7.294385153,,139.7649142,,39072952812.207794,190087.7746218738,,
123,1995,630000,青海省,165.31,39.62,64.58,63.6,23.6114,38.4863,37.9023,3513,15397.0,12999.0,2398.0,53.11,,,481.0,,,,1095.0,17223.0,14887.0,22115.56449,92488.65405,43631.76863,,,4427618.157,0.025722717,0.132479027,9.164027688,,4.431674929,,34909554261.185936,50010.51614071411,,
124,1996,310000,上海市,2902.2,71.58,1582.5,1248.12,2.3235,53.9879,43.6885,19779,2713885.0,1302879.0,1411006.0,1996.88,,,1419.0,,,1448.0,256.0,3881.0,3870.0,148192.3439,88181.36384,226245.4902,,,-7166960.557,15.82495032,13.89140151,21.96842538,,-658.5604089,,30600250120.722076,4805759.585132709,,
125,1996,110000,北京市,1615.73,83.46,683.14,849.13,4.1002,39.9424,55.9574,14254,2931833.0,811975.0,2119858.0,889.66,,,1259.0,,,1771.0,1067.0,12084.0,11616.0,216782.9858,100551.6923,310641.7608,,,32097499.31,10.08320177,6.122315924,17.82496582,,1284.781685,,34680298874.31051,2111586.480115237,,
126,1996,500000,重庆市,1179.09,287.56,474.31,425.6,24.2162,39.9429,35.8409,4130,,,,320.73,,,,,,,,,,42889.35951,41398.08002,76393.12549,,,9692114.702,0.449034685,0.500829959,6.910420377,,87.32342894,,13062176475.16798,158495.5430249354,,
127,1996,360000,江西省,1517.26,440.0,588.82,488.44,31.2114,34.141,34.6475,3452,111549.0,85097.0,26452.0,317.32,,,4105.0,,,370.0,2116.0,34963.0,21986.0,78851.72288,67098.92834,145139.4902,,,13893930.38,0.41685201,0.400431701,6.313381467,,63.20818131,,21798905590.998013,131063.7610337164,,
128,1996,220000,吉林省,1337.16,376.01,543.17,417.98,27.919,39.8763,32.2047,5178,210366.0,97188.0,113178.0,362.99,,,2610.0,,,805.0,3480.0,32098.0,30379.0,260315.8465,103585.7961,443357.5176,,,41392136.76,0.985318515,0.542152436,6.82136516,,134.8257111,,35163116596.12269,185742.42672876408,,
129,1996,150000,内蒙古自治区,984.78,312.82,387.29,284.67,30.576,35.6538,33.7702,4457,104991.0,52073.0,52918.0,262.05,,,2307.0,,,654.0,5073.0,45744.0,37467.0,219183.2397,247925.0304,377682.8627,,,5015385.945,0.137038086,0.216274559,7.578694885,,2.698471432,,87461673281.63979,76317.57741346983,,
130,1996,510000,四川省,2985.15,1175.0,1773.41,1266.59,26.8145,40.256,32.9295,3550,373182.0,175690.0,197492.0,1113.17,,,11430.0,,,1786.0,2881.0,101646.0,61678.0,131198.2626,142663.9324,233783.6275,,,29436186.48,0.231381136,0.292536842,6.635536192,,44.67462638,,47635918873.14114,97858.40264692102,,
131,1996,120000,天津市,1102.4,70.53,584.43,447.44,6.0316,54.2904,39.6781,11734,954405.0,465082.0,489323.0,438.51,,,948.0,,,448.0,526.0,4264.0,4181.0,170446.1158,75645.29774,254498.0039,,,-1066171.506,10.89517436,6.654967908,14.30763616,,-58.64506965,,25684954965.820072,2259650.849201136,,
132,1996,330000,浙江省,4146.06,609.18,2200.19,1336.69,14.204,53.2924,32.5038,9552,1252851.0,803918.0,448933.0,1611.44,,,4343.0,,,629.0,938.0,34924.0,29637.0,289576.97,200285.2425,488347.8235,,,-85797993.28,2.349030165,1.984307399,8.119156736,,-598.930837,,63492844921.651085,631282.5818786343,,
133,1996,370000,山东省,5960.42,1200.17,2810.72,1949.53,20.3979,47.3179,32.2842,6746,1616405.0,918127.0,698278.0,1528.5,,,8738.0,,,1096.0,2351.0,57271.0,56882.0,824817.6288,317200.1432,1330697.725,,,68505812.0,4.198775719,2.053677585,7.283932401,,300.1019008,,105092093066.72188,680790.8720495752,,
134,1996,130000,河北省,3452.97,700.94,1664.61,1087.42,20.2996,48.2081,31.4923,5345,419269.0,307839.0,111430.0,1182.59,,,6484.0,,,785.0,3603.0,54146.0,51081.0,694403.1493,235504.7126,1114685.373,,,84597154.0,2.835597792,1.255073732,7.513002028,,297.282385,,79689530112.47256,424852.9707849309,,
135,1996,230000,黑龙江省,2402.58,465.82,1280.95,655.81,18.7387,53.5963,27.665,6382,244748.0,108039.0,136709.0,568.64,,,3728.0,,,1311.0,4943.0,48987.0,47794.0,455715.0717,195483.6923,786962.8549,,,55776650.85,0.674963186,0.431919749,7.318612776,,71.1242747,,68157192962.82352,151391.98379775655,,
136,1996,340000,安徽省,2339.25,665.44,1097.37,576.44,31.9324,35.4498,32.6179,3524,222141.0,131352.0,90789.0,609.79,,,6070.0,,,704.0,1821.0,36182.0,33285.0,203216.1113,119701.2582,351697.9137,,,37376831.36,1.227955604,0.851496124,6.623779067,,194.3598502,,38097589719.07811,272975.4278856701,,
137,1996,540000,西藏自治区,64.76,27.15,11.39,26.22,41.859,17.4207,40.7202,2688,17663.0,2074.0,15589.0,29.43,,,244.0,,,9.0,,22391.0,10461.0,5842.713916,148140.2268,10285.67843,,,-18202644.36,0.004128391,0.122839158,7.599770516,,-11.06828045,,54260269563.973526,44993.87387405759,,
138,1996,440000,广东省,6519.14,941.73,3269.35,2308.06,13.6832,48.391,37.9258,9139,10991006.0,5934099.0,5056907.0,2363.18,,,6961.0,,,789.0,777.0,89631.0,76275.0,706548.7232,423414.2007,1134667.361,,,-51786520.27,3.555398475,2.403289333,12.17567984,,-224.2543905,,145719553627.67413,830715.1551723749,,
139,1996,410000,河南省,3661.18,959.87,1718.98,1004.56,25.797,46.1558,28.0472,3978,196826.0,123919.0,72907.0,1039.41,,,9172.0,,,1420.0,2338.0,50907.0,47999.0,449558.754,195963.0411,732727.8706,,,84352566.87,2.247114701,1.180108746,7.36614741,,362.840179,,64838955310.14356,392333.0310996387,,
140,1996,630000,青海省,183.57,39.46,71.52,72.59,21.9417,38.0084,40.0445,3799,12802.0,11347.0,1455.0,77.67,,,488.0,,,97.0,1095.0,17383.0,13056.0,23932.5624,97062.59931,42496.81176,,,4945372.569,0.027836076,0.139030661,9.461289835,,4.94990373,,36187927168.37745,51840.86133468484,,
141,1996,460000,海南省,389.53,143.54,81.32,164.67,36.222,20.9197,42.8582,5346,226286.0,65849.0,160437.0,181.01,,,734.0,,,119.0,219.0,14897.0,10756.0,52424.32587,27075.80139,94506.79216,,,-140683599.9,1.136987676,0.811357208,6.510270752,,-2896.538909,,8939296706.245117,268310.3732702559,,
142,1996,320000,江苏省,6004.21,965.29,3074.12,1964.8,16.4748,51.1994,32.3258,8471,2069761.0,1159872.0,909889.0,1963.06,,,7110.0,,,1912.0,751.0,26659.0,24752.0,568928.1086,347566.289,917837.5882,,,19257489.07,4.59277032,3.432816361,8.466142244,,133.7815397,,111038365065.42694,1102102.6673106593,,
143,1996,210000,辽宁省,3157.69,474.09,1537.68,1145.92,15.0141,48.6968,36.2891,7730,1406871.0,863683.0,543188.0,881.67,,,4116.0,,,1514.0,3568.0,43753.0,42754.0,485375.6195,161383.8919,796005.7255,,,-23992839.31,2.459943109,1.119339337,7.174191532,,-104.6418335,,55035232855.52992,383061.0294679765,,
144,1996,620000,甘肃省,714.18,187.81,314.96,211.41,26.0366,43.1794,30.7839,2946,47362.0,27331.0,20031.0,206.95,,,2467.0,,,465.0,2322.0,35338.0,24777.0,97537.62877,99611.94362,171922.7843,,,17531898.71,0.180447216,0.233713769,8.775327972,,27.91170115,,35018858410.86805,82245.61542760492,,
145,1996,520000,贵州省,713.7,260.56,257.82,201.45,35.1959,35.2734,29.5307,2048,48548.0,35498.0,13050.0,193.55,,,3555.0,,,600.0,1423.0,32700.0,12948.0,51003.97761,54120.55075,93689.64706,,,12643611.23,0.257461909,0.30616204,6.617880598,,54.92360248,,17646796118.37761,100117.44418667063,,
146,1996,450000,广西壮族自治区,1697.9,580.47,710.13,579.02,31.3046,34.5939,34.1021,3706,202605.0,126901.0,75704.0,476.42,,,4589.0,,,321.0,1725.0,42696.0,27375.0,119625.4003,88944.26589,217956.5804,,,-16662536.06,0.458632484,0.375007966,6.623572651,,-54.97437088,,30137175512.1388,127705.267158966,,
147,1996,430000,湖南省,2647.16,793.98,1008.43,844.75,31.2575,36.221,32.5216,3963,186567.0,135294.0,51273.0,684.14,,,6428.0,,,1111.0,2293.0,59554.0,31159.0,110719.6098,83900.72414,202505.5412,,,21704216.26,0.461132253,0.394439206,6.309225898,,77.78971133,,27590920337.95209,130227.64401780911,,
148,1996,610000,陕西省,1175.38,262.74,475.01,437.63,20.6096,42.2975,37.0929,3446,174486.0,108539.0,65947.0,343.71,,,3543.0,,,1188.0,1939.0,40200.0,32884.0,192549.8362,125729.2317,329359.5725,,,41750985.43,0.763454028,0.610365066,7.05143409,,142.4575019,,40821134551.47835,198504.56291940683,,
149,1996,650000,新疆维吾尔自治区,912.15,249.31,336.89,325.95,27.6725,34.8196,37.5079,5102,93872.0,47210.0,46662.0,388.67,,,1689.0,,,739.0,1343.0,31609.0,28733.0,282369.5768,324051.1885,481331.4353,,,3923125.761,0.130130466,0.198556469,10.96771535,,1.555867665,,116145890790.62897,71184.09584096257,,
150,1996,140000,山西省,1308.01,198.29,670.41,436.8,15.3454,46.4519,38.2026,4177,116376.0,93212.0,23164.0,311.77,,,3109.0,,,892.0,2485.0,35911.0,32572.0,463922.3147,182411.4917,752817.5804,,,76594640.18,2.340425529,1.161479861,9.105158559,,332.5279936,,63542272738.392,406190.6760026314,,
151,1996,420000,湖北省,2970.2,716.34,1344.36,909.5,28.6562,36.9506,34.3932,4311,286164.0,152549.0,133615.0,935.22,,,5825.0,,,1250.0,2016.0,49757.0,33477.0,175284.4136,108268.7243,306290.2941,,,33891956.83,0.805576365,0.580432434,7.245703524,,134.0417655,,35947445589.5884,193533.33114910088,,
152,1996,640000,宁夏回族自治区,193.62,43.24,79.74,70.64,21.3307,39.6944,38.9798,3926,18975.0,15468.0,3507.0,72.1,,,521.0,,,157.0,714.0,8738.0,8106.0,54346.82138,32686.43033,91911.67451,,,9586252.796,0.831083844,0.628218974,7.541190465,,126.1535744,,10548660715.643335,202897.8481301725,,
153,1996,530000,云南省,1491.62,364.27,672.82,454.53,23.7519,44.0841,32.164,3779,184976.0,104380.0,80596.0,456.27,,,4042.0,,,589.0,1592.0,70279.0,62936.0,151054.8452,127843.3147,264371.7373,,,13617325.84,0.355670758,0.332218612,7.035412502,,27.59204658,,43168631045.95019,112361.70918147682,,
154,1996,350000,福建省,2583.83,560.47,1089.57,956.88,21.6315,41.326,37.0426,7646,1551259.0,838269.0,712990.0,779.76,,,3261.0,,,443.0,1025.0,47196.0,37192.0,222106.6902,122947.0717,377620.498,,,-80582646.95,1.591311852,1.021852757,7.783469738,,-496.8390977,,39876641140.64855,331994.23386305093,,
155,1997,120000,天津市,1235.28,74.55,643.88,521.97,6.0,51.9,42.1,13796,1033137.0,524387.0,508750.0,500.67,,,953.0,,,660.0,526.0,4287.0,4204.0,186802.0763,79742.47193,265275.9216,,,-76785.7451,11.94067217,7.015420752,14.97001366,,-4.223621945,,26899616878.05624,2366511.5318509284,,
156,1997,500000,重庆市,1350.1,304.51,563.4,482.19,22.6,41.7,35.7,4452,166310.0,75562.0,90748.0,375.57,,,3042.0,,,553.0,554.0,27045.0,16886.0,46131.24255,44048.19588,79958.17255,,,11090153.08,0.482975922,0.532890804,8.418422041,,99.9193906,,13875185670.426643,168271.03776363155,,
157,1997,350000,福建省,3000.36,576.63,1293.5,1130.23,19.2,43.1,37.7,9258,1818909.0,1026480.0,792429.0,880.88,,,3282.0,,,806.0,1068.0,47680.0,38190.0,228247.4274,130820.4174,379576.7216,,,-78567240.67,1.63530795,1.087290672,9.412333794,,-484.4129406,,42395920519.829926,352833.4476178312,,
158,1997,340000,安徽省,2669.95,732.37,1260.9,676.68,27.4,47.2,25.4,4390,237752.0,154783.0,82969.0,677.85,,,6127.0,,,1040.0,1836.0,37481.0,34806.0,234604.9552,127769.5831,438895.2471,,,40989706.65,1.41762613,0.908890236,7.382563401,,213.1468333,,40598993309.86665,290297.41835595545,,
159,1997,110000,北京市,1810.09,84.85,738.56,986.68,4.7,40.8,54.5,16735,3038852.0,961103.0,2077749.0,989.71,,,1240.0,,,1648.0,1069.0,12306.0,11842.0,232346.8369,104976.2874,310768.1725,,,32602337.93,10.80712136,6.391717349,18.75937047,,1304.989098,,35905931886.198784,2186211.849027593,,
