id,gdp2000,gdp2001,gdp2002,gdp2003,gdp2004,gdp2005,gdp2006,gdp2007,gdp2008,gdp2009,gdp2010,gdp2011,gdp2012,gdp2013,gdp2014,gdp2015,gdp2016,gdp2017,gdp2018,gdp2019,gdp2020,county,regionid,city,province,RegionCode
"1686",125499.380000000004657,132298.519999999989523,140258.980000000010477,159915.660000000003492,188203.640000000013970,232606.690000000002328,296699.840000000025611,387834.440000000002328,481069.909999999974389,535362.130000000004657,658228.500000000000000,816796.189999999944121,907541.380000000004657,1083264.500000000000000,1133731.300000000046566,1194056.000000000000000,1283234.899999999906868,1361540.600000000093132,1447513.899999999906868,1524978.100000000093132,1564450.600000000093132, ,"431221",怀化市, ,"431221"
"1687",127000.399999999994179,119203.250000000000000,158415.200000000011642,186284.579999999987194,229035.190000000002328,268312.219999999972060,319004.750000000000000,378656.280000000027940,460929.940000000002328,510589.909999999974389,616594.189999999944121,784972.750000000000000,881687.810000000055879,986029.130000000004657,1054804.500000000000000,1114817.300000000046566,1202810.800000000046566,1297942.800000000046566,1396001.000000000000000,1458665.100000000093132,1506840.899999999906868, ,"431222",怀化市, ,"431222"
"1688",142428.079999999987194,147741.190000000002328,165913.250000000000000,199409.630000000004657,245248.089999999996508,276716.380000000004657,334120.940000000002328,399173.690000000002328,473189.030000000027940,528497.560000000055879,656871.439999999944121,766262.560000000055879,857884.500000000000000,990727.939999999944121,1040453.699999999953434,1100278.300000000046566,1167567.600000000093132,1252040.399999999906868,1371195.000000000000000,1426181.600000000093132,1454846.000000000000000, ,"431223",怀化市, ,"431223"
"1689",149445.940000000002328,149824.670000000012806,166884.589999999996508,197634.140000000013970,231920.470000000001164,269027.840000000025611,327004.469999999972060,406424.909999999974389,482302.880000000004657,534239.560000000055879,644284.380000000004657,785389.880000000004657,898922.380000000004657,1045854.599999999976717,1105174.800000000046566,1174779.600000000093132,1272473.000000000000000,1365773.600000000093132,1464892.399999999906868,1552225.600000000093132,1585721.899999999906868, ,"431224",怀化市, ,"431224"
"1690",138201.720000000001164,148804.970000000001164,160853.269999999989523,182246.130000000004657,217315.279999999998836,243193.170000000012806,293176.630000000004657,372627.590000000025611,439872.750000000000000,456820.719999999972060,568050.560000000055879,713649.000000000000000,789957.810000000055879,955072.630000000004657,1022204.300000000046566,1071639.000000000000000,1158018.800000000046566,1249105.399999999906868,1319733.399999999906868,1412134.600000000093132,1473484.000000000000000, ,"431225",怀化市, ,"431225"
"1691",122201.970000000001164,154549.809999999997672,172208.029999999998836,187992.160000000003492,234105.980000000010477,264859.219999999972060,311529.130000000004657,364737.219999999972060,449074.059999999997672,467719.500000000000000,620726.560000000055879,741949.500000000000000,830320.560000000055879,989171.130000000004657,1048151.099999999976717,1154179.800000000046566,1216475.000000000000000,1287858.100000000093132,1390380.800000000046566,1487209.100000000093132,1535463.399999999906868, ,"431226",怀化市, ,"431226"
"1692",118299.289999999993597,136173.859999999986030,156487.220000000001164,191118.750000000000000,214901.910000000003492,239199.589999999996508,296013.630000000004657,353978.309999999997672,429267.780000000027940,457164.590000000025611,595169.380000000004657,730785.250000000000000,789435.130000000004657,1013292.300000000046566,1094141.300000000046566,1144351.800000000046566,1214331.899999999906868,1311103.899999999906868,1408794.800000000046566,1492577.300000000046566,1512454.300000000046566, ,"431227",怀化市, ,"431227"
"1693",127642.729999999995925,142665.700000000011642,161984.890000000013970,191236.339999999996508,232675.920000000012806,261994.049999999988358,310808.909999999974389,377674.969999999972060,450628.809999999997672,489325.130000000004657,641647.130000000004657,788278.810000000055879,878815.130000000004657,1013359.000000000000000,1051977.500000000000000,1141412.100000000093132,1226800.800000000046566,1334812.600000000093132,1417430.399999999906868,1504484.500000000000000,1544231.899999999906868, ,"431228",怀化市, ,"431228"
"1694",154000.880000000004657,154466.559999999997672,170217.329999999987194,193558.309999999997672,231677.529999999998836,270693.719999999972060,314535.309999999997672,389845.059999999997672,476378.940000000002328,547650.310000000055879,626611.810000000055879,773133.880000000004657,847492.939999999944121,1023058.599999999976717,1064870.399999999906868,1121185.600000000093132,1212189.000000000000000,1297993.500000000000000,1398275.399999999906868,1457098.300000000046566,1491450.300000000046566, ,"431229",怀化市, ,"431229"
"1695",122936.740000000005239,133041.720000000001164,135215.079999999987194,172159.750000000000000,216977.720000000001164,245242.720000000001164,277206.590000000025611,331009.000000000000000,416136.000000000000000,459876.159999999974389,592556.810000000055879,746474.750000000000000,827074.810000000055879,942880.439999999944121,1021328.300000000046566,1076711.899999999906868,1169544.600000000093132,1245933.500000000000000,1335067.300000000046566,1409505.600000000093132,1424091.399999999906868, ,"431230",怀化市, ,"431230"
"1696",134596.630000000004657,143309.200000000011642,160437.940000000002328,186278.000000000000000,234025.630000000004657,272200.340000000025611,308734.469999999972060,395278.659999999974389,477931.559999999997672,505144.500000000000000,629905.380000000004657,806210.810000000055879,891834.189999999944121,1059433.899999999906868,1097124.399999999906868,1162008.000000000000000,1248593.300000000046566,1338134.100000000093132,1436245.100000000093132,1498079.000000000000000,1532309.600000000093132, ,"431281",怀化市, ,"431281"
"1697",165022.299999999988358,171363.000000000000000,196052.390000000013970,245436.440000000002328,294956.880000000004657,345985.559999999997672,396859.030000000027940,472851.159999999974389,569151.310000000055879,598866.810000000055879,765481.060000000055879,900464.189999999944121,1038948.500000000000000,1204236.300000000046566,1277431.399999999906868,1353490.600000000093132,1419401.399999999906868,1500017.500000000000000,1626994.800000000046566,1746106.600000000093132,1794645.600000000093132, ,"431302", , ,"431302"
"1698",129448.449999999997090,137391.170000000012806,161374.140000000013970,192160.309999999997672,245210.200000000011642,271780.159999999974389,324033.909999999974389,395319.000000000000000,469385.340000000025611,495893.590000000025611,629793.630000000004657,795809.630000000004657,841767.439999999944121,1088663.399999999906868,1168695.100000000093132,1239343.399999999906868,1294667.899999999906868,1373443.399999999906868,1466392.100000000093132,1549492.500000000000000,1593006.500000000000000, ,"431321", , ,"431321"
"1699",143859.809999999997672,145925.700000000011642,166139.029999999998836,209258.299999999988358,244961.519999999989523,273426.809999999997672,330250.690000000002328,394262.159999999974389,476834.380000000004657,505279.909999999974389,623632.810000000055879,784022.630000000004657,903225.000000000000000,1098853.300000000046566,1161920.500000000000000,1236334.300000000046566,1304039.600000000093132,1398180.800000000046566,1517668.899999999906868,1604162.899999999906868,1665015.600000000093132, ,"431322", , ,"431322"
"1700",149577.980000000010477,158266.470000000001164,173844.089999999996508,205013.910000000003492,251798.200000000011642,296019.250000000000000,337654.130000000004657,401838.559999999997672,488038.840000000025611,520955.909999999974389,648834.939999999944121,814207.939999999944121,891252.630000000004657,1100168.100000000093132,1162774.000000000000000,1215991.399999999906868,1281234.300000000046566,1367173.300000000046566,1483967.600000000093132,1600443.600000000093132,1599766.100000000093132,冷水江市,"431381", , ,"431381"
"1701",135544.049999999988358,152082.519999999989523,164495.140000000013970,194882.089999999996508,240251.700000000011642,270965.969999999972060,324540.469999999972060,388170.409999999974389,465284.159999999974389,492833.809999999997672,608335.880000000004657,737552.939999999944121,863125.130000000004657,1074918.500000000000000,1122441.600000000093132,1183258.600000000093132,1240753.000000000000000,1328658.000000000000000,1466927.899999999906868,1537880.000000000000000,1596789.300000000046566, ,"431382", , ,"431382"
"1702",153891.059999999997672,161159.450000000011642,181669.670000000012806,214864.410000000003492,267051.380000000004657,309668.340000000025611,363222.059999999997672,448040.130000000004657,553025.189999999944121,561256.439999999944121,685782.250000000000000,824686.750000000000000,943280.689999999944121,1131818.100000000093132,1195019.899999999906868,1251475.800000000046566,1327868.800000000046566,1454207.899999999906868,1588449.300000000046566,1678551.399999999906868,1731177.100000000093132, ,"433101",湘西土家族苗族自治州, ,"433101"
"1703",143230.910000000003492,145373.299999999988358,167089.880000000004657,187232.980000000010477,225665.470000000001164,267216.719999999972060,310033.280000000027940,366334.159999999974389,462986.000000000000000,492474.409999999974389,624972.439999999944121,751165.880000000004657,869586.939999999944121,980762.250000000000000,1028866.599999999976717,1106758.899999999906868,1194396.600000000093132,1275379.000000000000000,1355629.899999999906868,1413087.100000000093132,1452335.500000000000000, ,"433122",湘西土家族苗族自治州, ,"433122"
"1704",141419.190000000002328,149901.720000000001164,170000.589999999996508,196833.230000000010477,240618.809999999997672,273746.440000000002328,319600.059999999997672,385775.690000000002328,478915.719999999972060,501587.380000000004657,614113.630000000004657,761051.750000000000000,872627.500000000000000,1007967.300000000046566,1066462.899999999906868,1140475.399999999906868,1220261.800000000046566,1308215.000000000000000,1446709.300000000046566,1520586.600000000093132,1543503.100000000093132, ,"433123",湘西土家族苗族自治州, ,"433123"
"1705",131163.589999999996508,133347.220000000001164,160747.769999999989523,197316.059999999997672,225747.269999999989523,267012.659999999974389,315153.530000000027940,376709.840000000025611,451435.750000000000000,484610.469999999972060,631963.189999999944121,746738.189999999944121,862055.689999999944121,1008927.099999999976717,1060920.100000000093132,1114222.000000000000000,1167898.399999999906868,1288825.000000000000000,1431978.000000000000000,1498117.500000000000000,1528176.800000000046566, ,"433124",湘西土家族苗族自治州, ,"433124"
"1706",127355.039999999993597,132205.440000000002328,169461.559999999997672,190816.250000000000000,227838.079999999987194,258684.049999999988358,318060.000000000000000,373666.340000000025611,430608.559999999997672,504410.880000000004657,627218.060000000055879,744174.630000000004657,816627.189999999944121,970564.439999999944121,1032438.500000000000000,1081464.300000000046566,1165001.800000000046566,1276137.000000000000000,1372987.600000000093132,1439357.800000000046566,1475427.399999999906868, ,"433125",湘西土家族苗族自治州, ,"433125"
"1707",133190.769999999989523,136710.730000000010477,150417.250000000000000,177852.839999999996508,211403.160000000003492,246636.859999999986030,282941.309999999997672,341374.380000000004657,393558.909999999974389,446599.090000000025611,572848.810000000055879,670245.630000000004657,746617.880000000004657,893674.880000000004657,974978.500000000000000,1025542.800000000046566,1077837.899999999906868,1159497.399999999906868,1280209.500000000000000,1341498.399999999906868,1389528.399999999906868, ,"433126",湘西土家族苗族自治州, ,"433126"
